"통합메타데이터 ID","전문센터ID","역통 대분류","DB정보","전문센터 메타데이터","제목","대체제목","원자료의 발신자","원자료의 편찬자","원자료의 작성자","역통 중분류","역통 소분류","전문센터주제분류","자료유형","기사레벨","발행자","파일형식","목차","초록","상위자료아이디","상위자료","의존자료","사건발생일","원자료생성일","원자료발행일","발행일","생성일","갱신일","연계주소","저자정렬","날짜정렬",
"KH.AKS.C0001955","AKS","KH.11.01.000","한국사기초사전","C0001955","신의군(神義軍)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001955</get>                </url>","","",
"KH.AKS.C0001956","AKS","KH.11.01.000","한국사기초사전","C0001956","신재효(申在孝)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001956</get>                </url>","","",
"KH.AKS.C0001957","AKS","KH.11.01.000","한국사기초사전","C0001957","신종교(新宗敎)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001957</get>                </url>","","",
"KH.AKS.C0001958","AKS","KH.11.01.000","한국사기초사전","C0001958","신집(新集)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001958</get>                </url>","","",
"KH.AKS.C0001959","AKS","KH.11.01.000","한국사기초사전","C0001959","신찬일체경원품차록(新纘一切經源品次錄)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001959</get>                </url>","","",
"KH.AKS.C0001960","AKS","KH.11.01.000","한국사기초사전","C0001960","신채호(申采浩)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001960</get>                </url>","","",
"KH.AKS.C0001961","AKS","KH.11.01.000","한국사기초사전","C0001961","신탁통치반대운동(信託統治反對運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","신탁통치를 반대하는 시위행렬.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001961</get>                </url>","","",
"KH.AKS.C0001962","AKS","KH.11.01.000","한국사기초사전","C0001962","신편제종교장총록(新編諸宗敎藏總錄)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001962</get>                </url>","","",
"KH.AKS.C0001963","AKS","KH.11.01.000","한국사기초사전","C0001963","신한민보(新韓民報)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","1909년 6월 30일자.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001963</get>                </url>","","",
"KH.AKS.C0001964","AKS","KH.11.01.000","한국사기초사전","C0001964","신한청년단(新韓靑年團)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001964</get>                </url>","","",
"KH.AKS.C0001965","AKS","KH.11.01.000","한국사기초사전","C0001965","신해통공(辛亥通共)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001965</get>                </url>","","",
"KH.AKS.C0001966","AKS","KH.11.01.000","한국사기초사전","C0001966","신헌(申櫶)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001966</get>                </url>","","",
"KH.AKS.C0001967","AKS","KH.11.01.000","한국사기초사전","C0001967","신호위(神虎衛)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001967</get>                </url>","","",
"KH.AKS.C0001968","AKS","KH.11.01.000","한국사기초사전","C0001968","신흥무관학교(新興武官學校)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001968</get>                </url>","","",
"KH.AKS.C0001969","AKS","KH.11.01.000","한국사기초사전","C0001969","실성마립간(實聖麻立干)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001969</get>                </url>","","",
"KH.AKS.C0001970","AKS","KH.11.01.000","한국사기초사전","C0001970","십이륙사태(十二六事態)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001970</get>                </url>","","",
"KH.AKS.C0001971","AKS","KH.11.01.000","한국사기초사전","C0001971","십정(十停)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001971</get>                </url>","","",
"KH.AKS.C0001972","AKS","KH.11.01.000","한국사기초사전","C0001972","십칠사찬고금통요(十七史纂古今通要)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","서울대학교도서관 소장","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001972</get>                </url>","","",
"KH.AKS.C0001973","AKS","KH.11.01.000","한국사기초사전","C0001973","쌍계사진감선사대공탑비(雙磎寺眞鑑禪師大空塔碑)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","쌍계사진감선사대공탑비","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001973</get>                </url>","","",
"KH.AKS.C0001974","AKS","KH.11.01.000","한국사기초사전","C0001974","쌍성총관부(雙城摠管府)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001974</get>                </url>","","",
"KH.AKS.C0001975","AKS","KH.11.01.000","한국사기초사전","C0001975","쌍영총(雙楹塚)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","쌍영총 뚜껑돌의 무늬.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001975</get>                </url>","","",
"KH.AKS.C0001976","AKS","KH.11.01.000","한국사기초사전","C0001976","쌍화점(雙花店)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","《대악후보》에 실린 악보.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001976</get>                </url>","","",
"KH.AKS.C0001977","AKS","KH.11.01.000","한국사기초사전","C0001977","씨름(――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","전통민속놀이.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001977</get>                </url>","","",
"KH.AKS.C0001978","AKS","KH.11.01.000","한국사기초사전","C0001978","씨아(――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001978</get>                </url>","","",
"KH.AKS.C0001979","AKS","KH.11.01.000","한국사기초사전","C0001979","아달라이사금(阿達羅尼師今)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001979</get>                </url>","","",
"KH.AKS.C0001980","AKS","KH.11.01.000","한국사기초사전","C0001980","아리랑(―――――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001980</get>                </url>","","",
"KH.AKS.C0001981","AKS","KH.11.01.000","한국사기초사전","C0001981","아미타삼존도(阿彌陀三尊圖)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","고려. 비단에 채색. 110×51cm. 호암미술관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001981</get>                </url>","","",
"KH.AKS.C0001982","AKS","KH.11.01.000","한국사기초사전","C0001982","아악(雅樂)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001982</get>                </url>","","",
"KH.AKS.C0001983","AKS","KH.11.01.000","한국사기초사전","C0001983","아전(衙前)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001983</get>                </url>","","",
"KH.AKS.C0001984","AKS","KH.11.01.000","한국사기초사전","C0001984","악장(樂章)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","국립중앙도서관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001984</get>                </url>","","",
"KH.AKS.C0001985","AKS","KH.11.01.000","한국사기초사전","C0001985","악학궤범(樂學軌範)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","성현 등 엮음. 국립중앙도서관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001985</get>                </url>","","",
"KH.AKS.C0001986","AKS","KH.11.01.000","한국사기초사전","C0001986","안견(安堅)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","일본 덴리대학도서관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001986</get>                </url>","","",
"KH.AKS.C0001987","AKS","KH.11.01.000","한국사기초사전","C0001987","안경수(安駉壽)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001987</get>                </url>","","",
"KH.AKS.C0001988","AKS","KH.11.01.000","한국사기초사전","C0001988","안동도호부(安東都護府)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001988</get>                </url>","","",
"KH.AKS.C0001989","AKS","KH.11.01.000","한국사기초사전","C0001989","안명근(安明根)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001989</get>                </url>","","",
"KH.AKS.C0001990","AKS","KH.11.01.000","한국사기초사전","C0001990","안무(安武)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001990</get>                </url>","","",
"KH.AKS.C0001991","AKS","KH.11.01.000","한국사기초사전","C0001991","안민가(安民歌)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001991</get>                </url>","","",
"KH.AKS.C0001992","AKS","KH.11.01.000","한국사기초사전","C0001992","안병찬(安炳瓚)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001992</get>                </url>","","",
"KH.AKS.C0001993","AKS","KH.11.01.000","한국사기초사전","C0001993","안승(安勝)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001993</get>                </url>","","",
"KH.AKS.C0001994","AKS","KH.11.01.000","한국사기초사전","C0001994","안시성(安市城)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001994</get>                </url>","","",
"KH.AKS.C0001995","AKS","KH.11.01.000","한국사기초사전","C0001995","안심사영산회괘불탱(安心寺靈山會掛佛幀)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001995</get>                </url>","","",
"KH.AKS.C0001996","AKS","KH.11.01.000","한국사기초사전","C0001996","안압지(雁鴨池)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","통일신라. 높이 47cm, 안압지 출토.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001996</get>                </url>","","",
"KH.AKS.C0001997","AKS","KH.11.01.000","한국사기초사전","C0001997","안원왕(安原王)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001997</get>                </url>","","",
"KH.AKS.C0001998","AKS","KH.11.01.000","한국사기초사전","C0001998","안익태(安益泰)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001998</get>                </url>","","",
"KH.AKS.C0001999","AKS","KH.11.01.000","한국사기초사전","C0001999","안장왕(安臧王)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001999</get>                </url>","","",
